artist,mini,kb,volume,surface_area,bbox_x,bbox_y,bbox_z,bbox_area,mass,euler_number,scale,weight,base_mm
0,2310,16920.39453125,6878.458968071344,26438.335400902084,42.69429969787598,40.37430000305176,52.4989013671875,90495.11061114992,6878.458968071344,4894,78.79734749463435,6.052068,30.0
0,936,27471.76171875,22611.59474707581,38638.18462776179,95.8745002746582,37.05359935760498,49.22769927978516,174881.17139381214,22611.59474707581,3772,113.96602741453393,22.422054,
1,401,25655.16015625,3883.9031816995903,9482.63944798482,30.535079956054688,34.415252685546875,28.672605514526367,30131.252422401325,3883.9031816995903,3223,54.21179790713772,3.841739,35.0
1,480,46060.43359375,3889.694916903125,15192.856712546702,25.640299797058105,23.920101165771484,49.85139846801758,30574.78817495488,3889.694916903125,1784,60.94881576110257,3.0354917,32.0
1,1556,52228.890625,4984.012281829804,21452.23413411872,47.2234001159668,15.57260036468506,74.45220184326172,54751.48943026245,4984.012281829804,3276,89.53036222388842,4.3615303,100.0
1,528,57467.171875,20867.88614787024,56699.385153216106,107.94250869750977,47.2174072265625,51.189993743784726,260903.3884392629,20867.88614787024,5877,128.45810285303037,20.485035,75.0
1,528,54342.953125,8624.336273680932,25194.460957802577,64.28175354003906,23.97762489318848,37.65443313587457,58037.6729835244,8624.336273680932,3425,78.26191071322515,8.569695,75.0
0,764,11460.04296875,13828.217988236887,35720.222344575894,66.22662162780762,55.8725471496582,56.97820763452148,210833.61504812667,13828.217988236887,3587,103.70257027897723,13.03578,100.0
0,765,4029.96484375,1009.210785363918,3931.7749334975424,24.3577823638916,16.718607425689697,16.838592729296877,6857.149826245695,1009.210785363918,631,34.0051702104866,0.8673922,25.0
0,761,56177.23046875,24617.195913048738,69660.35301384905,57.2233772277832,61.88100242614746,52.94487470981443,187479.9162339042,24617.195913048738,10131,99.53357785519414,22.303755,50.0
0,767,2572.73828125,152.6391910827785,647.7840114201155,10.984323501586914,9.928263187408447,12.030437569482425,1311.9824328038085,152.6391910827785,94,19.07766235205924,0.13347635,25.0
0,768,5365.12109375,4107.773096738277,10973.40219035232,33.39999961853027,25.20000648498535,24.480919384277342,20605.10529455319,4107.773096738277,1327,48.47592923565893,3.6798282,25.0
0,771,3441.48828125,571.3255941194388,2208.714494469349,11.45481777191162,17.79758930206299,26.06106025178224,5313.01993819105,571.3255941194388,397,33.57299356029535,0.52031034,
0,771,1693.34375,203.79184341717985,835.8090906077388,11.449418067932127,12.335360050201416,9.877544503076171,1395.0322225780224,203.79184341717985,119,19.51451170469418,0.1639673,
1,2323,94910.23828125,5278.158962387562,20181.97960776285,39.62680625915527,32.854763984680176,32.30811691641807,42062.88620954663,5278.158962387562,4003,60.774449478992445,3.7465646,25.0
1,1555,98446.078125,2069.875409578729,7163.423231192082,25.86264038085937,31.052199363708496,25.344676971435547,20354.10390133277,2069.875409578729,2172,47.70186478094511,1.4649862,75.0
1,1555,95396.56640625,8328.241229890227,17029.910296140817,90.92276763916016,26.300959587097168,67.27349853515625,160874.88686726466,8328.241229890227,5343,116.12240849864637,7.1719465,75.0
1,1684,7253.59765625,13997.63828109602,12790.62176002881,46.89526557922363,45.75430488586426,47.76717415571213,102492.12822672124,13997.63828109602,980,81.08221306893806,15.013199,
1,102,10039.6328125,7886.028107458868,25971.80000702758,51.78230094909668,15.849900245666504,78.57720184326172,64491.79087909635,7886.028107458868,3412,95.43061709376656,7.099862,100.0
1,478,45326.546875,4944.178246417892,10823.707150006225,33.536128997802734,26.650994300842285,33.217323660850525,29688.68665756805,4944.178246417892,836,54.20643906927011,5.0519266,32.0
1,1333,25703.109375,3263.1973527968844,6826.302703503936,26.48752498626709,25.622572898864743,24.542809371836483,16656.67802881347,3263.1973527968844,786,44.27702241251173,3.3053455,25.0
0,606,27936.3125,6454.755140225994,15095.251228575804,39.5,35.5,48.53956224918365,68064.60116391777,6454.755140225994,19429,71.94851703365661,6.50897,30.0
0,1642,26796.17578125,18811.700840153208,30951.50086738677,89.31544876098633,52.12700271606445,129.9680938720703,605098.5163716496,18811.700840153208,7637,166.09087640287845,20.02,100.0
0,1642,36151.3515625,6486.428352971007,12082.111304105923,33.58046913146973,30.94420051574707,47.56038665771485,49420.98561558555,6486.428352971007,6038,65.93316185107227,6.6883693,100.0
0,612,27822.15234375,6136.673524042589,15534.439633306523,45.37537384033203,38.12833404541016,49.47566604614258,85597.22698813357,6136.673524042589,10956,77.20450724496399,6.253772,50.0
0,610,3566.29296875,290.1175423206199,882.9184354279759,15.964900493621826,13.932791709899902,14.650609016418455,3258.817494019944,290.1175423206199,258,25.76123205816569,0.2933742,30.0
0,607,4374.30078125,1014.2743395353692,3743.731020857,15.349332809448242,28.006420135498047,44.06767272949219,18943.805135997784,1014.2743395353692,3406,54.42353687785152,0.957955,30.0
0,613,39798.6171875,21998.096068032177,36852.26270373279,42.628414154052734,84.56536865234375,80.36534881591797,289708.04604101414,21998.096068032177,35022,124.2057670114412,21.987204,50.0
2,660,71423.91015625,5426.594622831708,12287.705192370897,35.80243682861328,36.408348083496094,40.35490692127496,52602.92715463166,5426.594622831708,-1693,65.08379833461338,5.669699,25.0
2,1421,14783.7734375,1299.9435044645563,1835.789295589697,12.341209411621094,14.794627666473389,45.38901031482965,8287.288821969092,1299.9435044645563,175,49.308708306857696,1.3749111,100.0
2,661,71051.44921875,5313.374088278509,11449.00683199237,39.00437545776367,32.14084434509277,44.85778320301324,56235.22246689896,5313.374088278509,-3969,67.57659279627981,5.550744,25.0
2,905,154365.12109375,19759.158687570874,34624.3534649527,77.41170883178711,44.36012649536133,74.19427764881402,254782.6446281738,19759.158687570874,725,116.03958084537857,21.052896,50.0
2,649,8837.77734375,1857.414933101232,4936.440138441768,27.026453971862797,20.59961843490601,23.57264602649957,13123.708586891787,1857.414933101232,928,41.35750397022992,1.8467307,25.0
2,657,71353.01171875,5342.261922074174,11778.900562676996,26.248334884643555,31.688953399658203,40.971400146372616,34079.28384918796,5342.261922074174,-4417,58.06737880889999,5.568032,25.0
2,656,8765.90234375,2664.317258891246,5206.087493057254,32.24919128417969,20.61917304992676,33.56005752552301,22315.815820631437,2664.317258891246,880,50.90616953634255,2.7432632,25.0
2,793,16731.4296875,12670.333299710615,13009.497103576376,37.46426773071289,28.74925422668457,69.40912139881402,74758.46554684252,12670.333299710615,1275,83.95068259725097,13.66165,100.0
2,793,49146.46875,17033.532987042407,22358.06029613196,56.37471008300781,46.87592697143555,67.9159039305523,179475.70823097267,17033.532987042407,1259,99.94013444596996,18.42938,100.0
2,793,49240.31640625,33492.30930711956,47676.49599425917,101.26512908935548,62.399030685424805,74.48185241688043,470639.34757591656,33492.30930711956,2041,140.34176762252343,36.11274,100.0
0,669,5523.71484375,5403.873855593684,13266.65885524819,32.76176452636719,33.66992378234863,32.583553314208984,35942.46522451709,5403.873855593684,708,57.17241405582063,3.8807507,
0,663,4193.05078125,1149.5032160567785,3510.6787938613206,17.162535190582275,17.715126037597656,16.998610496520996,5168.197598701389,1149.5032160567785,246,29.95548469827152,0.673735,25.0
0,612,37783.578125,17357.60697314824,23784.89079904845,94.00667953491212,41.00458526611328,57.98200225830078,223503.5085980272,17357.60697314824,9662,117.81572219320822,18.373491,50.0
0,2107,36813.94921875,5289.115684173962,10300.383974356491,33.600006103515625,25.80000591278076,44.011795143945314,38152.96064875164,5289.115684173962,1435,61.087141257783685,5.212175,30.0
0,614,3963.75390625,518.8281738427654,2090.6264448649417,38.33063888549805,12.5475811958313,22.455167770385746,10799.965717479005,518.8281738427654,1265,46.161826554336045,0.51237094,50.0
0,614,39937.38671875,18873.70036697274,32220.5243134405,86.69411087036133,38.90540313720703,52.62025833129883,177481.25562191888,18873.70036697274,17765,108.6203978989385,19.630606,50.0
2,1421,57795.78515625,41726.01751214093,55573.49958578112,101.45222473144533,64.74222946166992,94.79201019275934,622616.9775914396,41726.01751214093,2834,153.19802666813757,45.048355,100.0
2,929,53791.29296875,25690.13023465932,36258.804003255966,71.15341186523438,64.38429832458496,68.31023681629449,312940.29501913855,25690.13023465932,1556,117.78978879644475,27.757944,100.0
2,904,16602.328125,7556.811892458155,12798.451245286064,51.70062255859375,38.98274517059326,41.364302520640194,83366.94699745583,7556.811892458155,1132,76.83498107633415,7.9710712,50.0
0,46,29624.69140625,9680.846840677184,22235.539835891894,33.50265121459961,41.634864807128906,33.534645080566406,46776.75053196298,9680.846840677184,1363,63.09090288301928,6.921569,30.0
0,46,3247.15234375,1938.0542157169516,6009.255772253767,16.68637180328369,26.030776023864743,25.02389335632324,10869.358475861864,1938.0542157169516,436,39.77727420362878,1.0331742,30.0
0,46,4704.8671875,2146.4644399398253,6552.003785925256,17.062105178833008,24.52474594116211,22.060211181640625,9230.958479440866,2146.4644399398253,346,37.138006327624666,1.2251056,30.0
0,809,6429.76953125,8421.741902285881,21500.364935736,34.60690116882324,32.64148139953613,23.52288900146232,26571.93812449904,8421.741902285881,1129,53.07005015486682,3.6455283,25.0
1,2111,56098.8125,12583.371809626393,39308.33748619485,58.30453109741211,31.696940422058105,63.38391006458551,117138.23534545676,12583.371809626393,4934,91.76946351419988,12.0372925,100.0
1,2232,86987.6796875,60498.68972372043,107399.88111734884,82.3712158203125,66.65715408325195,60.95296371448785,334670.22144339705,60498.68972372043,9431,122.24343406406156,62.025166,75.0
1,2234,59658.67578125,5051.02072747972,9570.020509589303,33.03621292114258,30.49541664123535,30.19432342518121,30419.36405105034,5051.02072747972,1671,54.15772306327186,5.208327,25.0
1,484,54862.97265625,17217.590430754302,36291.63813449907,46.87064170837402,49.84091567993164,58.85191238392144,137482.5224922527,17217.590430754302,4040,90.24700283784271,17.062704,50.0
0,1645,3670.8828125,1048.2103064207718,3739.566454636334,21.63629913330078,16.714963912963867,17.25228329631348,6239.287550619105,1048.2103064207718,522,32.32894581847069,0.92007226,50.0
0,1645,2736.99609375,264.1729919520663,1027.2038958650517,12.276735782623293,11.783237934112549,12.14828119741211,1757.3666987231088,264.1729919520663,159,20.90798110147531,0.21721658,50.0
0,1580,5035.04296875,2028.1836343231048,7674.416018667985,22.066478729248047,35.108649253845215,32.11477701132813,24880.096918515992,2028.1836343231048,1113,52.44907662128298,1.6912434,30.0
0,1580,3145.58984375,558.8380662210144,1999.957264961777,24.761173248291016,11.474821090698242,26.10943633515626,7418.4750080395215,558.8380662210144,283,37.76890103557415,0.49888954,30.0
0,1577,5567.66015625,5695.735567396567,12965.562491393708,28.40000629425049,38.0000057220459,28.24143831198731,30478.17157053392,5695.735567396567,1251,55.2099595210753,5.309644,30.0
1,1679,56480.35546875,12834.903439375674,39721.75151909798,41.804500579833984,36.83679962158203,46.62670135498047,71802.50951079938,12834.903439375674,6345,72.65408009421401,10.932274,30.0
0,937,3461.703125,1419.7837816597223,5095.666697661525,14.84250020980835,30.91399955749512,34.93450164794922,16029.38323983938,1419.7837816597223,662,48.952983428076536,1.1998643,
0,339,3396.56640625,1656.3050121577476,5716.514021171574,19.24429988861084,31.84340000152588,34.4921989440918,21136.95538124154,1656.3050121577476,774,50.735165219586825,1.3291994,30.0
0,340,5698.2265625,6789.313569937583,17108.905671757708,39.0,28.81470012664795,29.54199981689453,33198.51076874688,6789.313569937583,1825,56.78042529402225,6.0856075,30.0
0,340,4665.21875,2230.365658925501,8173.08257641659,19.16069984436035,31.91670036315918,44.05690002441406,26942.83489025129,2230.365658925501,1349,57.67858025609309,1.8809736,30.0
0,918,38052.62109375,20095.033653352224,37669.83481081051,71.01510238647461,29.737699508666992,58.51570129394531,123574.96625501284,20095.033653352224,5272,96.70347892889625,19.537367,50.0
1,407,19081.33203125,5289.513376648059,9175.85451081759,29.007980346679688,42.01466369628906,36.63047409057617,44643.776338189,5289.513376648059,3098,62.83698370709719,5.467598,40.0
1,2106,27633.48046875,11899.442025245826,22016.775677413225,45.40690040588379,44.26140022277832,79.78359985351562,160346.9241694396,11899.442025245826,4482,101.91310494601127,11.35031,90.0
1,2106,6132.89453125,2283.1506092413083,7406.178910275086,28.68789958953857,14.843899726867676,36.360801696777344,15483.89488029357,2283.1506092413083,1328,48.6358390694878,1.775746,90.0
1,409,16772.8359375,1079.8617779896845,5157.322669476707,17.89613628387451,34.81334972381592,37.86716842651367,23592.171825745147,1079.8617779896845,1262,54.46249588042837,0.9143464,40.0
1,1739,35352.5234375,60153.97034255398,63924.6667078209,66.51739501953125,77.1661491394043,89.13382720947266,457514.23948441545,60153.97034255398,17062,135.36623495612662,64.10833,86.0
1,411,28556.52734375,10070.30797789032,32898.52363776804,40.29789924621582,48.26715087890625,57.6319580078125,112097.89189748712,10070.30797789032,21328,85.29408608713459,6.662975,40.0
1,482,46463.4609375,4722.0170291505065,16850.205916816703,34.09192943572998,24.86368465423584,44.1672024488449,37438.37256083649,4722.0170291505065,2560,61.08358404181377,3.8788753,32.0
1,1556,42515.8046875,3496.572005739698,15380.20875825256,40.35020065307617,13.188199996948242,73.3373031616211,39026.19037980871,3496.572005739698,2378,84.73740229038494,2.9539828,100.0
1,2233,64011.99609375,10658.646262338025,39199.38317083238,50.73739051818848,39.62916374206543,70.59489715564996,141943.77299344502,10658.646262338025,5535,95.54262357663929,10.377411,25.0
1,95,42501.546875,6924.886255298495,28561.23668870281,49.08724403381348,17.899588584899902,68.61697414331138,60289.71923215001,6924.886255298495,3920,86.24524299303526,6.1163187,50.0
0,764,35133.96875,25218.04187338037,50708.74468050311,60.05501747131348,50.46369171142578,60.95766920444333,184738.18351160997,25218.04187338037,4225,99.3429752899717,24.734962,100.0
0,1386,39904.4765625,13701.421622819107,37211.64375813304,41.47618865966797,44.458852767944336,47.23568444116211,87101.83523796106,13701.421622819107,5350,76.99398482868104,12.726205,30.0
0,769,5288.36328125,3743.0491356481207,9707.65871625146,25.0000057220459,32.600006103515625,24.59367410605469,20043.85273680419,3743.0491356481207,1340,47.88120184463219,3.5015442,25.0
0,768,30893.63671875,4341.822763441782,13969.64232015654,32.679810523986816,29.012666702270508,34.3200916475586,32539.855319134564,4341.822763441782,2796,55.56593862932162,4.0021935,25.0
0,771,6965.12109375,2150.130703201638,8486.460687429613,36.59396362304688,22.59776496887207,40.27988493837893,33309.12012104516,2150.130703201638,1451,58.92576928545189,1.9087331,
0,771,3621.37109375,876.49665449734,3620.192493655218,11.80000638961792,21.400002479553223,41.51263467734376,10482.777399677703,876.49665449734,580,48.17155898218897,0.7445581,
0,771,6965.12109375,2150.130703201638,8486.460687429613,36.59396362304688,22.59776496887207,40.27988493837893,33309.12012104516,2150.130703201638,1451,58.92576928545189,1.9087331,
0,771,1671.46875,211.48393885121908,878.0204460482156,12.003441333770752,12.10918378829956,9.954459290368654,1446.8993443929571,211.48393885121908,134,19.74351021565567,0.16506304,
1,1266,20811.5078125,6700.68355169182,18122.785646588018,28.125865936279297,44.33711051940918,47.33728790998459,59030.52708765449,6700.68355169182,8503,70.69414778147221,5.543237,30.0
1,1555,103985.775390625,48124.82003677328,57570.54798771669,64.37285614013672,84.92528533935547,81.11615371704102,443452.5360421411,48124.82003677328,4281,133.92534895028763,51.472248,75.0
1,474,45594.125,4247.721567813707,14085.99488580447,28.766600608825684,24.366199493408203,31.070899963378903,21778.610709467248,4247.721567813707,1685,48.85314537340002,3.8867676,32.0
1,478,52993.1484375,5814.423337837949,20860.11472131665,41.42852210998535,35.52740955352783,44.37857121229172,65318.51448575017,5814.423337837949,3537,70.34185707419228,5.4353485,32.0
1,1319,23963.16796875,4428.87401106293,16288.636198597074,35.84220123291016,27.720080375671387,38.15965927112848,37913.47982377153,4428.87401106293,2515,59.23871910281931,4.205737,25.0
0,2107,2596.078125,3407.682474360911,5837.12894403412,36.00397109985352,33.011810302734375,24.67195701599121,29324.009058801807,3407.682474360911,830,54.72450107056002,3.6513274,30.0
0,614,28450.86328125,5223.802273833857,14983.151702332369,28.27612018585205,34.72775077819824,43.50611116886139,42721.52434368327,5223.802273833857,13363,62.43666675852198,5.067464,50.0
1,379,50381.8203125,2322.694287225648,5647.7732249720775,26.100982666015625,24.909621238708496,21.59008300770074,14037.129103669797,2322.694287225648,3346,42.046191393121134,2.3278277,25.0
2,929,68740.90234375,62130.195749857376,76197.86576628993,102.20171356201172,66.2544937133789,104.2792080687359,706108.1779824669,62130.195749857376,4061,160.34026764250572,67.52892,100.0
2,929,15410.7265625,13183.095483260684,7553.588364465386,35.39228820800781,31.048876762390137,54.03576934803277,59379.40953240225,13183.095483260684,241,71.66945780343659,14.373691,100.0
2,1364,56416.78125,17884.51405842746,23352.249300712185,40.84171676635742,46.95888519287109,79.80598724354059,153058.4256227036,17884.51405842746,812,101.2036477944188,19.392324,50.0
2,905,100501.546875,10606.550974169242,14395.060954174773,33.63413715362549,45.2022819519043,74.1938809202984,112799.90643126937,10606.550974169242,1779,93.16240358505014,11.344608,50.0
2,650,8891.87890625,1870.1573586455472,5167.086895015491,25.886958122253414,20.49592399597168,23.57463920582086,12508.164320097623,1870.1573586455472,977,40.57069280843717,1.8312379,25.0
2,651,8604.96484375,1869.2716552987824,4739.733320682026,26.356332778930664,20.532299995422363,23.57312095630914,12756.73894165067,1869.2716552987824,790,40.88916301755928,1.8872823,25.0
2,793,16064.14453125,12436.427422592937,10400.392738465263,28.663039207458496,40.199323654174805,65.22609985340387,75155.78146794895,12436.427422592937,885,81.80464253908585,13.475817,100.0
2,793,45547.73828125,20305.949160147444,22273.56558773195,56.48554229736328,45.36630058288574,56.946490173228085,145927.66407928485,20305.949160147444,1207,92.14998893246552,21.993921,100.0
2,907,171740.4140625,18624.605670377143,28493.84864942769,38.93206596374512,56.57711982727051,75.78003204334527,166917.9607129789,18624.605670377143,-3824,102.27066786056088,19.647665,50.0
1,786,47003.109375,4008.8777677462735,14487.95143443946,35.92422103881836,20.05365467071533,48.8620938109234,35200.834965448594,4008.8777677462735,3205,63.876466202238056,3.7574618,25.0
0,608,4108.87109375,722.3863484105007,3221.572678397919,22.937926292419437,18.578338623046875,22.14887237548828,9438.71011209483,722.3863484105007,511,36.9035997714956,0.660776,30.0
0,613,4701.44921875,11297.569520461864,15864.24492894656,53.135114669799805,44.21051597595215,44.37873458862305,104251.4538844939,11297.569520461864,1728,82.14245076402422,12.15121,50.0
1,1881,28144.61328125,4696.113165099661,16112.020183073644,29.641420364379883,37.88160705566406,39.78058898914605,44668.216687153305,4696.113165099661,1239,62.41894916338291,4.385027,25.0
1,726,42767.46484375,4212.312124458245,15189.678325769804,32.19374465942383,31.37257194519043,28.012843017466366,28292.987429328336,4212.312124458245,1940,52.96597813288776,3.9898605,25.0
2,1364,16765.31640625,8676.791059835858,14543.332122297274,65.66662406921387,34.7250862121582,59.08801925648004,134737.18021999748,8676.791059835858,1072,94.91749653643122,9.221662,50.0
2,909,72653.98828125,3567.9704528188377,8464.756879944844,28.86640739440918,27.946810722351078,41.209490661509335,33244.6861204964,3567.9704528188377,-520,57.55445965337476,3.688512,50.0
2,651,70722.54296875,4591.403061105611,9512.661340226978,30.005374908447266,27.540324211120605,40.51425064075738,33479.26512619773,4591.403061105611,-3373,57.44733663132019,4.851553,25.0
2,908,16586.01953125,7057.7239626076425,11864.917992076222,50.87791442871094,38.37982368469238,41.36368835438043,80770.26972834342,7057.7239626076425,1059,75.97715286164396,7.3855314,50.0
2,908,16483.08984375,7180.870707114836,11836.708652834632,50.87791442871094,38.378912925720215,41.3636692808941,80768.31579409483,7180.870707114836,1154,75.97668241213503,7.5209875,50.0
2,904,153314.828125,17653.732011341843,29696.51117152111,50.22118949890137,56.62261581420898,61.13291061390191,173840.91419001718,17653.732011341843,1160,97.29091045136433,18.770784,50.0
2,656,71240.70703125,6476.076308758831,13070.303657214308,31.29743480682373,42.96350288391113,43.23599136341363,58137.16469547934,6476.076308758831,-1408,68.51819433347904,6.8092456,25.0
2,793,56689.33984375,28807.93702630401,39946.20505210324,75.95066833496094,62.38297462463379,66.93534362781793,317141.5734945069,28807.93702630401,2173,118.91374928963852,31.011778,100.0
2,793,47037.77734375,16687.928524794,21658.087913213843,56.61581611633301,53.34173202514648,71.65543640125543,216398.39266161685,16687.928524794,1155,105.76007080091868,18.069622,100.0
0,669,3191.390625,4862.983015913958,14061.493649077673,34.59751892089844,35.05940055847168,37.88017272949219,45947.44774122188,4862.983015913958,698,62.13740716361967,2.944797,
0,668,3276.05859375,951.030430115032,2999.0044788227256,23.10304546356201,11.34585666656494,20.96359634399414,5495.058424015542,951.030430115032,162,33.195655511882485,0.543235,
0,668,4960.62890625,1871.0720303796988,6443.554276364629,19.808757781982425,34.2601432800293,26.806474685668945,18192.237630036758,1871.0720303796988,416,47.79886387255241,0.75772077,
0,667,5051.546875,7864.126893466339,19963.63806460677,28.86704730987549,33.26749229431152,23.135481698605872,22217.796019301542,7864.126893466339,994,49.75221580361215,3.3883688,25.0
0,665,4217.66015625,1082.9481224593903,3677.7456216151577,12.533267498016356,21.028006553649902,22.72884559631348,5990.17887194033,1082.9481224593903,238,33.40449484632622,0.46994665,25.0
0,668,4176.25390625,1536.1650903470684,4292.626761400832,17.856061935424805,26.295231819152832,22.027624130249023,10342.614673527803,1536.1650903470684,191,38.67162252981174,1.0913041,
0,662,3533.7734375,1953.1031487525177,6321.780102629862,24.15408706665039,16.388957500457764,17.53661823272705,6942.051066786644,1953.1031487525177,468,34.05217803629532,0.88022524,25.0
0,1801,31058.96875,7875.290094752072,18909.44771052256,26.7147216796875,39.05410957336426,39.62840270996094,41345.09194685587,7875.290094752072,1013,61.71960896128836,5.3980145,25.0
1,2235,59774.49609375,5202.914178659388,10186.429467837615,34.85445213317871,27.751277923583984,30.3423126982525,29348.771510898565,5202.914178659388,1723,53.90382360996834,5.3701005,25.0
1,2232,87941.5859375,62253.71497802632,111789.03572649266,88.52769470214844,63.19683837890625,65.72365844715387,367702.2074239146,62253.71497802632,10236,127.08498097747248,63.617317,75.0
1,2229,53222.15234375,4436.572751083376,16128.30479219545,37.73712730407715,15.32970905303955,43.56870162952691,25204.458256490387,4436.572751083376,2806,59.64329399436041,4.0862656,75.0
1,2226,27411.3125,4307.657117735735,10759.339066004222,34.114559173583984,30.064926147460938,24.518519286997616,25147.461039852133,4307.657117735735,1130,51.66101741049162,4.2925687,25.0
1,2230,52909.65234375,4136.631151481057,14505.633193899848,35.873666763305664,13.4959454536438,43.58991134632379,21104.01416179417,4136.631151481057,2630,58.04430102872114,3.8334258,75.0
1,484,18252.62109375,2870.076394779583,11329.53892218708,28.94180583953857,15.75776195526123,28.86461914051324,13163.94298647977,2870.076394779583,2379,43.80754986550961,2.539994,50.0
1,487,10656.625,389.480959397515,1892.651741207064,10.446701049804688,12.522150993347168,11.891521339304743,1555.5913609206964,389.480959397515,564,20.18281714942976,0.3162435,50.0
1,487,12170.1015625,2327.9359889934176,8438.553659889309,30.74610710144043,17.12089776992798,29.97381484974176,15778.244807068328,2327.9359889934176,1569,46.22637579335168,2.1922338,50.0
1,530,54662.2890625,9396.2455126036,27373.92317945441,62.31416320800781,33.454758644104004,31.830735092051327,66357.70183841119,9396.2455126036,3830,77.55947078693764,9.02844,75.0
1,2233,59381.52734375,3602.1081090648645,8806.837569148225,34.853397369384766,28.691765785217285,26.44748771656305,26447.63355175253,3602.1081090648645,1523,52.32061103025991,3.6146524,25.0
1,2111,102739.33984375,10291.313898134886,36965.60074533426,51.70955276489258,39.83683204650879,102.0273770140484,210170.76154377268,10291.313898134886,3203,121.1215781560566,10.212367,100.0
1,2111,114963.65625,83830.15783062755,185057.6713559755,101.32481384277344,79.57218170166016,93.85448730457574,756714.6148414538,83830.15783062755,12395,159.39609401813922,87.703125,100.0
1,483,38541.29296875,13393.127545041676,37846.97674008535,41.56554985046387,38.89367198944092,57.53451049793512,93012.41050490605,13393.127545041676,6159,80.93597811499299,12.830886,50.0
1,483,16743.24609375,1988.4725032213903,6571.0536550038105,29.25031852722168,15.024060726165771,29.441540603525937,12938.337091174844,1988.4725032213903,1343,44.137374726602296,1.903998,50.0
1,526,55109.75,8001.310105257702,23449.604088887696,60.83072853088379,30.53561496734619,27.1217201994732,50378.69574570655,8001.310105257702,4094,73.26929112261567,7.6517973,75.0
1,526,57666.68359375,14119.658587330852,41408.025880749374,28.091148376464844,60.41829299926758,52.017779235728085,88285.57539217893,14119.658587330852,5735,84.53006626444139,13.5237875,75.0
1,2229,62578.5,6118.756491504782,19732.831957251707,40.8201847076416,28.9466609954834,32.56187713611871,38475.37609847262,6118.756491504782,2902,59.70320347335734,5.743886,75.0
1,2225,26943.34375,3681.227900263732,9413.761741015403,31.00891399383545,31.325596809387207,24.004921798594296,23317.72659540132,3681.227900263732,750,50.19045759004396,3.6076603,25.0
1,2225,69615.609375,2314.332945254958,7664.196339653816,28.94581890106201,24.26343822479248,19.543869857676327,13726.150132739938,2314.332945254958,-2424,42.526905781577724,2.2626846,25.0
1,2231,52080.6484375,4684.213159974304,16858.397113157847,39.71372413635254,30.46021270751953,39.85221374500543,48208.76405319278,4684.213159974304,2350,63.97814770172113,4.5666904,75.0
1,485,25592.46484375,6467.989989589145,24004.607311412547,58.90664291381836,30.89536762237549,37.574175720103085,68382.83509553321,6467.989989589145,3992,76.39590958253602,6.199394,50.0
1,2228,52097.8359375,3008.6696916634523,12676.40501774412,29.973999977111816,11.93268346786499,38.15181625355035,13645.769809688943,3008.6696916634523,2119,49.96389389165767,2.641383,75.0
1,2228,112881.33203125,32092.378668588924,79144.78152211478,55.78282928466797,59.86761283874512,61.60476196277887,205734.32830116324,32092.378668588924,10158,102.42559156042466,31.93604,75.0
1,2228,85370.00390625,50414.918829359885,94550.12881011733,77.1916732788086,62.75850677490234,68.19462097156793,330364.35071057704,50414.918829359885,8317,120.61380901726638,51.280125,75.0
1,530,96079.671875,71658.2497732088,176130.69993458534,98.8563003540039,67.8432502746582,81.64324462879449,547559.420620473,71658.2497732088,15298,145.05479695972872,70.90001,75.0
1,528,56139.33984375,18870.084505302144,42229.437049374734,64.63701438903809,30.681450843811035,46.6557720946148,92525.73873354268,18870.084505302144,5055,85.41695455092359,18.756588,75.0
1,529,52477.328125,6502.956818940371,14045.59539518254,38.32163238525391,39.42649459838867,31.373612289316952,47402.00278657949,6502.956818940371,2337,63.30323477570235,6.5573606,75.0
1,366,52753.79296875,4413.458307826758,15774.673900713437,40.43029975891113,21.241999626159668,37.88190078735352,32533.74965533896,4413.458307826758,25463,59.336920159173005,3.2295153,25.0
0,764,33985.23828125,23349.840546510637,45853.59113368464,57.9814682006836,48.85586357116699,60.50672601127928,171399.50235969145,23349.840546510637,3739,97.004174923533,22.957947,100.0
1,529,56431.33203125,15552.14776497756,40296.8347744528,50.92194557189941,30.84241771697998,41.65770996082574,65425.7628380611,15552.14776497756,26276,72.66129692371618,14.079072,75.0
1,529,55769.41796875,15753.46928665294,32479.423994832014,80.0526123046875,28.52237224578857,42.835711364634335,97806.36885311434,15753.46928665294,4413,95.1674556949286,16.305538,75.0
0,762,10573.03125,16222.98196254093,33651.95926384619,58.80000305175781,42.60000419616699,43.16487974521482,108122.86023810954,16222.98196254093,2900,84.47134164803487,15.582732,50.0
0,770,3200.47265625,393.3134319552021,1744.7809160501297,11.438411712646484,14.036210060119627,23.903959474291995,3837.827295629631,393.3134319552021,370,29.987526305255752,0.32867077,25.0
0,770,31040.90234375,4225.863483417062,12748.56469147417,33.81578254699707,21.60887050628662,36.95421640341797,27003.217017343035,4225.863483417062,1495,54.55331835749226,3.8847122,25.0
0,769,3073.03125,302.7683373211438,1362.303556574826,13.364759922027588,12.61600637435913,18.442077836718752,3109.5168328612044,302.7683373211438,305,26.036333450524445,0.2490662,25.0
0,769,3137.6796875,322.2726414253142,1428.4419558807351,13.007078647613524,15.363729476928713,17.055429558618165,3408.3099295373318,322.2726414253142,302,26.3840094719214,0.2691795,25.0
